Sample ID,Sample Details,Test Name,Result,Units,Absorbance,Time,Manual Dil,Auto Dil
163,,Nitrate 2,0.5447,mg N/L,0.143564,Wed Aug 27 22:06:46 2025,1,1
164,,Ammonia 2.0,0.4977,mg N/L,0.291875,Wed Aug 27 19:28:19 2025,1,1
164,,Nitrate 2,0.0659,mg N/L,0.025746,Wed Aug 27 22:08:51 2025,1,1
165,,Ammonia 2.0,1.278,mg N/L,0.63656,Wed Aug 27 19:30:18 2025,1,1
165,,Nitrate 2,0.0722,mg N/L,0.027278,Wed Aug 27 22:10:56 2025,1,1
166,,Ammonia 2.0,0.0845,mg N/L,0.109363,Wed Aug 27 19:32:19 2025,1,1
166,,Nitrate 2,0.4832,mg N/L,0.128431,Wed Aug 27 22:12:59 2025,1,1
167,,Ammonia 2.0,0.099,mg N/L,0.115778,Wed Aug 27 19:34:20 2025,1,1
167,,Nitrate 2,0.0497,mg N/L,0.021757,Wed Aug 27 22:15:03 2025,1,1
168,,Ammonia 2.0,0.0778,mg N/L,0.106395,Wed Aug 27 19:36:19 2025,1,1
168,,Nitrate 2,0.3284,mg N/L,0.090329,Wed Aug 27 22:17:07 2025,1,1
169,,Ammonia 2.0,0.129,mg N/L,0.129004,Wed Aug 27 19:38:18 2025,1,1
169,,Nitrate 2,0.0909,mg N/L,0.031875,Wed Aug 27 22:19:10 2025,1,1
170,,Ammonia 2.0,0.3027,mg N/L,0.205732,Wed Aug 27 19:40:17 2025,1,1
170,,Nitrate 2,0.0546,mg N/L,0.02295,Wed Aug 27 22:21:13 2025,1,1
171,,Ammonia 2.0,0.4005,mg N/L,0.248964,Wed Aug 27 19:42:15 2025,1,1
171,,Nitrate 2,0.0369,mg N/L,0.018606,Wed Aug 27 22:23:16 2025,1,1
172,,Ammonia 2.0,0.1254,mg N/L,0.127414,Wed Aug 27 19:44:14 2025,1,1
172,,Nitrate 2,0.0536,mg N/L,0.022699,Wed Aug 27 22:25:19 2025,1,1
C C V,,Ammonia 2.0,0.9429,mg N/L,0.488544,Wed Aug 27 19:46:12 2025,1,1
C C V,,Nitrate 2,1.034,mg N/L,0.263965,Wed Aug 27 22:27:22 2025,1,1
C C B ,,Ammonia 2.0,0.0125,mg N/L,0.077562,Wed Aug 27 19:48:11 2025,1,1
C C B ,,Nitrate 2,0.0039,mg N/L,0.010477,Wed Aug 27 22:29:25 2025,1,1
173,,Ammonia 2.0,0.0986,mg N/L,0.115564,Wed Aug 27 19:50:10 2025,1,1
173,,Nitrate 2,0.0985,mg N/L,0.033761,Wed Aug 27 22:31:28 2025,1,1
174,,Ammonia 2.0,0.1193,mg N/L,0.124723,Wed Aug 27 19:52:08 2025,1,1
174,,Nitrate 2,0.0623,mg N/L,0.024856,Wed Aug 27 22:33:33 2025,1,1
175,,Ammonia 2.0,0.2413,mg N/L,0.178599,Wed Aug 27 19:54:06 2025,1,1
175,,Nitrate 2,0.207,mg N/L,0.060449,Wed Aug 27 22:35:38 2025,1,1
176,,Ammonia 2.0,0.121,mg N/L,0.125472,Wed Aug 27 19:56:07 2025,1,1
176,,Nitrate 2,0.0978,mg N/L,0.033579,Wed Aug 27 22:37:40 2025,1,1
153-DUP,,Ammonia 2.0,0.5441,mg N/L,0.312382,Wed Aug 27 19:58:07 2025,1,1
153-DUP,,Nitrate 2,0.1162,mg N/L,0.038107,Wed Aug 27 22:39:43 2025,1,1
177,,Ammonia 2.0,0.0886,mg N/L,0.111189,Wed Aug 27 20:00:05 2025,1,1
177,,Nitrate 2,0.0685,mg N/L,0.02637,Wed Aug 27 22:41:46 2025,1,1
178,,Ammonia 2.0,0.2418,mg N/L,0.17886,Wed Aug 27 20:02:03 2025,1,1
178,,Nitrate 2,0.06,mg N/L,0.024294,Wed Aug 27 22:43:48 2025,1,1
179,,Ammonia 2.0,0.1414,mg N/L,0.134503,Wed Aug 27 20:04:01 2025,1,1
179,,Nitrate 2,0.0962,mg N/L,0.033187,Wed Aug 27 22:45:51 2025,1,1
180,,Ammonia 2.0,0.3331,mg N/L,0.219159,Wed Aug 27 20:05:59 2025,1,1
180,,Nitrate 2,0.515,mg N/L,0.136248,Wed Aug 27 22:47:53 2025,1,1
181,,Ammonia 2.0,0.4986,mg N/L,0.292281,Wed Aug 27 20:07:58 2025,1,1
181,,Nitrate 2,0.1105,mg N/L,0.036719,Wed Aug 27 22:49:55 2025,1,1
C C V,,Ammonia 2.0,0.9812,mg N/L,0.505446,Wed Aug 27 20:09:56 2025,1,1
C C V,,Nitrate 2,1.0004,mg N/L,0.255695,Wed Aug 27 22:51:58 2025,1,1
C C B ,,Ammonia 2.0,0.0061,mg N/L,0.074721,Wed Aug 27 20:11:54 2025,1,1
C C B ,,Nitrate 2,0.0049,mg N/L,0.010721,Wed Aug 27 22:54:01 2025,1,1
182,,Ammonia 2.0,0.1901,mg N/L,0.155986,Wed Aug 27 20:13:53 2025,1,1
182,,Nitrate 2,0.0977,mg N/L,0.033549,Wed Aug 27 22:56:03 2025,1,1
183,,Ammonia 2.0,0.2777,mg N/L,0.194677,Wed Aug 27 20:15:51 2025,1,1
183,,Nitrate 2,0.0614,mg N/L,0.02462,Wed Aug 27 22:58:08 2025,1,1
184,,Ammonia 2.0,0.4056,mg N/L,0.251176,Wed Aug 27 20:17:50 2025,1,1
184,,Nitrate 2,0.0763,mg N/L,0.028292,Wed Aug 27 23:00:13 2025,1,1
185,,Ammonia 2.0,0.1713,mg N/L,0.147714,Wed Aug 27 20:19:51 2025,1,1
185,,Nitrate 2,0.1003,mg N/L,0.034199,Wed Aug 27 23:02:15 2025,1,1
186,,Ammonia 2.0,0.5566,mg N/L,0.317897,Wed Aug 27 20:21:51 2025,1,1
186,,Nitrate 2,0.0986,mg N/L,0.033791,Wed Aug 27 23:04:17 2025,1,1
187,,Ammonia 2.0,0.409,mg N/L,0.252688,Wed Aug 27 20:23:50 2025,1,1
187,,Nitrate 2,0.0627,mg N/L,0.024945,Wed Aug 27 23:06:19 2025,1,1
188,,Ammonia 2.0,1.0502,mg N/L,0.535925,Wed Aug 27 20:25:48 2025,1,1
188,,Nitrate 2,0.0704,mg N/L,0.026846,Wed Aug 27 23:08:21 2025,1,1
189,,Ammonia 2.0,0.3923,mg N/L,0.245331,Wed Aug 27 20:27:47 2025,1,1
189,,Nitrate 2,0.6513,mg N/L,0.169786,Wed Aug 27 23:10:24 2025,1,1
190,,Ammonia 2.0,0.5201,mg N/L,0.301782,Wed Aug 27 20:29:46 2025,1,1
190,,Nitrate 2,0.1333,mg N/L,0.042327,Wed Aug 27 23:12:26 2025,1,1
191,,Ammonia 2.0,0.1616,mg N/L,0.143426,Wed Aug 27 20:31:44 2025,1,1
191,,Nitrate 2,0.0635,mg N/L,0.025153,Wed Aug 27 23:14:28 2025,1,1
C C V,,Ammonia 2.0,0.9878,mg N/L,0.508388,Wed Aug 27 20:33:43 2025,1,1
C C V,,Nitrate 2,0.9928,mg N/L,0.253834,Wed Aug 27 23:16:30 2025,1,1
C C B ,,Ammonia 2.0,0.0088,mg N/L,0.075912,Wed Aug 27 20:35:43 2025,1,1
C C B ,,Nitrate 2,0.0061,mg N/L,0.011022,Wed Aug 27 23:18:33 2025,1,1
192,,Ammonia 2.0,0.5184,mg N/L,0.301039,Wed Aug 27 20:37:42 2025,1,1
192,,Nitrate 2,0.0637,mg N/L,0.025183,Wed Aug 27 23:20:36 2025,1,1
193,,Ammonia 2.0,0.1436,mg N/L,0.13547,Wed Aug 27 20:39:41 2025,1,1
193,,Nitrate 2,0.2473,mg N/L,0.070369,Wed Aug 27 23:22:41 2025,1,1
194,,Ammonia 2.0,0.2685,mg N/L,0.190638,Wed Aug 27 20:41:41 2025,1,1
194,,Nitrate 2,0.2064,mg N/L,0.060304,Wed Aug 27 23:24:46 2025,1,1
195,,Ammonia 2.0,0.3723,mg N/L,0.2365,Wed Aug 27 20:43:41 2025,1,1
195,,Nitrate 2,0.0883,mg N/L,0.031258,Wed Aug 27 23:26:48 2025,1,1
196,,Ammonia 2.0,0.1118,mg N/L,0.121431,Wed Aug 27 20:45:42 2025,1,1
196,,Nitrate 2,0.2371,mg N/L,0.067859,Wed Aug 27 23:28:50 2025,1,1
197,,Ammonia 2.0,0.1609,mg N/L,0.143125,Wed Aug 27 20:47:41 2025,1,1
197,,Nitrate 2,0.1024,mg N/L,0.034714,Wed Aug 27 23:30:53 2025,1,1
198,,Ammonia 2.0,0.2314,mg N/L,0.174229,Wed Aug 27 20:49:40 2025,1,1
198,,Nitrate 2,0.1982,mg N/L,0.058284,Wed Aug 27 23:32:55 2025,1,1
199,,Ammonia 2.0,0.7968,mg N/L,0.423983,Wed Aug 27 20:51:39 2025,1,1
199,,Nitrate 2,0.0776,mg N/L,0.02862,Wed Aug 27 23:34:58 2025,1,1
200,,Ammonia 2.0,0.9106,mg N/L,0.474254,Wed Aug 27 20:53:39 2025,1,1
200,,Nitrate 2,0.1674,mg N/L,0.050703,Wed Aug 27 23:37:00 2025,1,1
201,,Ammonia 2.0,0.4251,mg N/L,0.259827,Wed Aug 27 20:55:38 2025,1,1
201,,Nitrate 2,0.0675,mg N/L,0.026117,Wed Aug 27 23:39:03 2025,1,1
C C V,,Ammonia 2.0,1.3313,mg N/L,0.660083,Wed Aug 27 20:57:37 2025,1,1
C C V,,Nitrate 2,1.0266,mg N/L,0.262145,Wed Aug 27 23:41:08 2025,1,1
C C B ,,Ammonia 2.0,0.0312,mg N/L,0.085809,Wed Aug 27 20:59:36 2025,1,1
C C B ,,Nitrate 2,0.0044,mg N/L,0.010592,Wed Aug 27 23:43:13 2025,1,1
202,,Ammonia 2.0,0.6011,mg N/L,0.337555,Wed Aug 27 21:01:38 2025,1,1
202,,Nitrate 2,0.0723,mg N/L,0.027308,Wed Aug 27 23:44:08 2025,1,1
203,,Ammonia 2.0,0.2179,mg N/L,0.16827,Wed Aug 27 21:03:38 2025,1,1
203,,Nitrate 2,0.3835,mg N/L,0.103887,Wed Aug 27 23:45:03 2025,1,1
204,,Ammonia 2.0,0.4588,mg N/L,0.274692,Wed Aug 27 21:05:17 2025,1,1
204,,Nitrate 2,0.1753,mg N/L,0.052657,Wed Aug 27 23:45:57 2025,1,1
205,,Ammonia 2.0,1.0448,mg N/L,0.533528,Wed Aug 27 21:06:56 2025,1,1
205,,Nitrate 2,0.0554,mg N/L,0.023156,Wed Aug 27 23:46:52 2025,1,1
206,,Ammonia 2.0,0.2845,mg N/L,0.197717,Wed Aug 27 21:08:34 2025,1,1
206,,Nitrate 2,0.1133,mg N/L,0.037389,Wed Aug 27 23:47:46 2025,1,1
207,,Ammonia 2.0,0.6572,mg N/L,0.362343,Wed Aug 27 21:10:13 2025,1,1
207,,Nitrate 2,0.0767,mg N/L,0.028381,Wed Aug 27 23:48:41 2025,1,1
C C V,,Ammonia 2.0,0.9577,mg N/L,0.495086,Wed Aug 27 21:13:30 2025,1,1
C C V,,Nitrate 2,1.0058,mg N/L,0.257033,Wed Aug 27 23:50:30 2025,1,1
C C B ,,Ammonia 2.0,0.0273,mg N/L,0.084107,Wed Aug 27 21:15:09 2025,1,1
C C B ,,Nitrate 2,0.0016,mg N/L,0.009919,Wed Aug 27 23:51:25 2025,1,1
